,content,sentiment_score,情感极性,情感极端性,外形设计,流量营销,混动车型,自研技术,市场环境,品牌形象
2433,虽然很难成为比亚迪车主 但国产车怎么说都是自己家的东西 不褒可以 尽量少贬,0.618827374,1,0,0,0,0,0,0,1
2434,虽然说它是宋puls变相的升级，但是因为海洋网全系的仪表盘把我劝退了，选择提了宋,0.12426788,0,0,1,0,0,0,0,0
2435,虽然我也很喜欢比亚迪，但是网上全是吹捧比亚迪的，没有说有什么毛病需要改进的地方，我就觉得不对劲。,0.49910339,0,0,0,0,0,0,1,0
2436,所谓发展中国家，意思是把世界发展成中国的家,0.986117911,1,1,0,0,1,0,0,0
2437,所以 矛头一致对准特斯拉,0.049177231,0,1,1,0,0,0,0,0
2438,所以，不管什么牌子，总有没用过的人，说捧的，说烂的，被说的何必在意？,0.49910339,0,0,0,0,0,0,1,0
2439,所以，当他好了的时候，有市场支持这是任何事情发展的规律，而最关键的是市场的良性竞争带来的创新驱动力，有更多好的车企出来，这个消费市场才健康，这个制造业市场才有持续发展的内动力。,0.699985187,1,0,0,0,0,0,1,0
2440,所以，我一直说byd 飘了,0.032812365,0,1,1,0,0,0,0,0
2441,所以比亚迪是我购车的首选品牌，等车不是问题，只要车能到就可以了,0.962248786,1,1,0,0,0,0,0,1
2442,所以大家都不要无脑黑就好理性看待即可.这样才能促进国产的进步.,0.978573641,1,1,0,0,0,0,0,1
2443,所以那你为什么买了两个特斯拉,0.142078435,0,0,1,0,0,0,0,0
2444,所以你是在为比亚迪打广告吗,0.032812365,0,1,1,0,0,0,0,0
2445,所以说 比亚迪和华为一样，有一半是情怀卖出来的,0.561696927,1,0,1,0,0,0,0,0
2446,所以说 都是谁再说,0.142078435,0,0,1,0,0,0,0,0
2447,所以说你为什么不自己买比亚迪？,0.142078435,0,0,1,0,0,0,0,0
2448,所以魏派拿铁和这车该怎么选？,0.661190804,1,0,1,0,0,0,0,0
2449,所以我买丰田,0.941148013,1,1,0,0,0,1,0,0
2450,所以新势力打压油车你要不要说一说呢？特斯拉打压国内的车要不要说一说？新势力没打压比亚迪吗？要不要一起说说呢？,0.001890463,0,1,0,0,0,1,0,0
2451,所有的电车混动，不管你们怎么去黑比亚迪是最靠谱的？每个月20多万辆的销量，用实际行动打那些黑比亚迪的黑子的脸,0.231636592,0,0,0,0,1,0,0,0
2452,所有的品牌都有缺点和优点 舆论的风向可能会带偏大家 所以仁者见仁智者见智 真正了解不是简单的各种搜索资料 网上的一些评价 你去过比亚迪生产车间吗 知道比亚迪的发家史吗 知道比亚迪的文化吗,0.765655866,1,0,0,0,0,0,0,1
2453,所有国产车.不知道为什么我一直就对比亚迪感觉不好.他就是在好的也不会买比亚迪.还开过比亚迪F3开起来还满舒服.但是我也不会买,0.416683011,0,0,0,0,0,0,0,1
2454,所有评车人请问回答我,0.029734184,0,1,1,0,0,0,0,0
2455,他的混动比丰田混动差多了,0.082122756,0,1,0,0,1,0,0,0
2456,他叫比亚迪一天我就不会买,0.511967282,1,0,1,0,0,0,0,0
2457,他们还在讨论电车不行的时候，我已经开2年了,0.940499354,1,1,0,0,0,1,0,0
2458,他们骂比亚迪是有钱的,0.162156131,0,0,1,0,0,0,0,0
2459,他们太贵了。买不起比亚迪低端的那个还可以接受呀。,0.166988031,0,0,1,0,0,0,0,0
2460,他们营销费用高,0.349817687,0,0,0,0,1,0,0,0
2461,他自己买特斯拉，想骗你们买比亚迪,0.049177231,0,1,1,0,0,0,0,0
2462,它还没世界第一呢已经开始觉得它该歇歇了,0.548777126,1,0,1,0,0,0,0,0
2463,它要是能把比亚迪这外国名字改了，我才能考虑，长城 吉利这名字都多中国制造！,0.904660741,1,1,0,0,1,0,0,0
2464,踏实的做研究，正常的营销，没什么说的！,0.378740722,0,0,0,0,1,0,0,0
2465,太棒了比亚迪,0.684686115,1,0,1,0,0,0,0,0
2466,太棒了比亚迪,0.684686115,1,0,1,0,0,0,0,0
2467,太丑了,0.019936832,0,1,1,0,0,0,0,0
2468,太丑了 尤其是开门那个旋钮,0.014622368,0,1,1,0,0,0,0,0
2469,太多道德绑架的人,0.908993607,1,1,1,0,0,0,0,0
2470,太肤浅了，企业生存靠得是核心技术,0.728182436,1,0,0,0,0,0,1,0
2471,太贵了,0.032812365,0,1,1,0,0,0,0,0
2472,太贵了，我们老百姓买不起，十几万差不多了,0.70349665,1,0,0,0,0,0,0,1
2473,太过了,0.036458914,0,1,1,0,0,0,0,0
2474,太好了,0.049177231,0,1,1,0,0,0,0,0
2475,太绝对,0.036458914,0,1,1,0,0,0,0,0
2476,太啰嗦了,0.897780727,1,0,1,0,0,0,0,0
2477,太牛了 比亚迪永远不会自燃,0.897780727,1,0,1,0,0,0,0,0
2478,太小,0.036458914,0,1,1,0,0,0,0,0
2479,太形象了网上的键盘侠就是这个样,0.029577218,0,1,1,0,0,0,0,0
2480,泰迪，工业垃圾,0.452137842,0,0,0,0,1,0,0,0
2481,泰迪狗：比亚迪天下无敌！,0.797617425,1,0,1,0,0,0,0,0
2482,泰迪很疯狂，当心把你撕的遍体鳞伤。,0.162156131,0,0,1,0,0,0,0,0
2483,泰迪也不少,0.897780727,1,0,1,0,0,0,0,0
2484,泰迪一天不灭绝国产新能源就不好搞。,0.097830555,0,1,0,0,0,0,0,1
2485,唐，你口才挺好，适合单口相声,0.684686115,1,0,1,0,0,0,0,0
2486,唐DMi车主，个人感觉中规中矩吧，油耗和续航很真实，不足的地方也很多，比如车机卡顿，底盘松散，服务这方面因地而异，差的是真差，好的是真好。作为真实车主，不跟别人太较劲，毕竟买到合适自己的才是最好的。,0.999437291,1,1,0,0,0,0,0,1
2487,唐dmi的门也是这样吗,0.82287201,1,0,1,0,0,0,0,0
2488,唐DM-p，你卖30w，你能不能有个30w的样，你说你实力像50w的车一样，你让别人怎么活,0.673047824,1,0,0,0,0,0,1,0
2489,唐DMP中配，定了一个月了，还在期待中,0.777949077,1,0,1,0,0,0,0,0
2490,唐不一样的,0.908993607,1,1,1,0,0,0,0,0
2491,唐和护卫舰怎么选？,0.917209198,1,1,0,1,0,0,0,0
2492,唐是真的霸气,0.862038576,1,0,1,0,0,0,0,0
2493,唐油车多少钱，唐dmi多少钱，壳子都不换，凭什么,0.922495615,1,1,0,0,0,1,0,0
2494,讨厌的不是比亚迪～而是泰迪,0.742301737,1,0,0,0,0,0,1,0
2495,讨厌用力关我车门,0.495374249,0,0,0,0,1,0,0,0
2496,特么的 我的汉为啥不可以 NFC解锁,0.449177231,0,0,1,0,0,0,0,0
2497,特斯拉被吹的更厉害,0.016556181,0,1,1,0,0,0,0,0
2498,特斯拉不是无框车门吗,0.139563374,0,0,0,0,1,0,0,0
2499,特斯拉车均利润6万。比亚迪车均利润6000。不是绝对是大体上差不多这个数吧。不相信的话大家可以查他们两个企业的企业年报。,0.313385808,0,0,0,0,0,0,1,0
2500,特斯拉的毛坯房我是看不惯的，新能源比亚迪肯定是首选。不是说比亚迪比特斯拉便宜，就算特斯拉十几万也不想去买。从外观到内饰都不喜欢。,0.862038576,1,0,1,0,0,0,0,0
2501,特斯拉都看中比亚迪的电池,0.378740722,0,0,0,0,1,0,0,0
2502,特斯拉公关费比研发费高一倍真不是盖的 自动驾驶造假，一体成型被干废，垃圾玩意,0.000243032,0,1,0,0,1,0,0,0
2503,特斯拉间谍车,0.049177231,0,1,1,0,0,0,0,0
2504,特斯拉降价到22万多了，今天公布的，还看什么比亚迪,0.262730309,0,0,0,0,1,0,0,0
2505,特斯拉降价了，曾经无人问津的比亚迪火遍了全中国,0.315542546,0,0,0,0,1,0,0,0
2506,特斯拉吗？,0.5,1,0,1,0,0,0,0,0
2507,特斯拉能买，棺材板都省了，一车多用,0.024202427,0,1,1,0,0,0,0,0
2508,特斯拉牛逼，瑶瑶领先,0.908993607,1,1,1,0,0,0,0,0
2509,特斯拉是因为无边框车门,0.139563374,0,0,0,0,1,0,0,0
2510,特斯拉无敌,0.684686115,1,0,1,0,0,0,0,0
2511,特斯拉营销真的很恶心，大量聘请水军黑比亚迪,0.078793472,0,1,0,0,1,0,0,0
2512,特斯拉舆论没赢过，销量没输过,0.04948669,0,1,0,1,0,0,0,0
2513,特斯拉啧啧啧,0.021483086,0,1,1,0,0,0,0,0
2514,特斯拉这毛利率做工真的不敢恭维,0.021483086,0,1,1,0,0,0,0,0
2515,特斯拉这毛利率做工真的不敢恭维,0.021483086,0,1,1,0,0,0,0,0
2516,腾势d9怎么样,0.529494713,1,0,1,0,0,0,0,0
2517,提车半个月，确实是不错，今天试自动泊车果然没有失望,0.578451761,1,0,1,0,0,0,0,0
2518,提车第二天就发现喷漆,0.018637392,0,1,1,0,0,0,0,0
2519,提车了，所言非虚,0.574557611,1,0,1,0,0,0,0,0
2520,提车十天。车主亲测 飞机哥所言非虚。,0.535655536,1,0,0,0,0,1,0,0
2521,提了22.88万那款 还不知道咋样,0.032812365,0,1,1,0,0,0,0,0
2522,提速会不会肉,0.049177231,0,1,1,0,0,0,0,0
2523,贴奔驰标得200万,0.599170761,1,0,1,0,0,0,0,0
2524,贴众泰标。5万,0.634085342,1,0,1,0,0,0,0,0
2525,听到你的最后感觉跑偏了，你还是坚持吧，现在还得3－4个月提车呢,0.026569741,0,1,1,0,0,0,0,0
2526,听到你说车关门声，胶条的时候我看不下去了。几年前15万不到的合资车也有了这样的配置。,0.042170263,0,1,0,0,0,0,0,1
2527,听懂了，骂的就是水狗子,0.18953783,0,0,1,0,0,0,0,0
2528,听了这么久听明白了你是在告诫水军不要再嘴嗨请适可而止，我也很讨厌这些人，影响我卖车,0.03188077,0,1,0,1,0,0,0,0
2529,听你一说马上就有想买的冲动了,0.663354913,1,0,1,0,0,0,0,0
2530,听起来好像有点道理，资本主义者利益为王。要分清那些企业是良心企业，那些企业是黑心企业。别为黑心资本洗白！吃亏上当了就有了对比，为大众着想的人才能长久。,0.216375587,0,0,0,0,0,0,1,0
2531,听取意见，马上改进,0.049177231,0,1,1,0,0,0,0,0
2532,听说今年纯电续航可以过千，是真的吗？,0.862038576,1,0,1,0,0,0,0,0
2533,听说下一代混动快上了，期待啊，到时该换车了,0.936832436,1,1,0,0,1,0,0,0
2534,同胞的荷包还没有空,0.554675266,1,0,1,0,0,0,0,0
2535,同感 因为内饰 果断放弃 太花哨,0.019936832,0,1,1,0,0,0,0,0
2536,同感！吹比亚迪的确实没有比亚迪，而我不会买比亚迪是因为我拥有过甚至两台比亚迪，虽然现在比亚迪也确实是进步了，但我承认我以前买比亚迪是因为我当时穷，而现在不会买比亚迪，也是因为我还不够富有,0.900409565,1,1,1,0,0,0,0,0
2537,同价位！混动！定价高于吉利和奇瑞,0.394563382,0,0,0,1,0,0,0,0
2538,同价位又比其他的配置高一点点,0.983080437,1,1,0,0,0,0,0,1
2539,同事的比亚迪秦DMI没怎么充电，就是上下班跑，好像2毛多一公里。我的比亚迪元510续航的，平时照油车跑，能开到430-450大概。如果不超车，控制70一下，估计能开到480以上,0.000106183,0,1,0,0,0,1,0,0
2540,同样比亚迪20万的车买给欧洲70万，你觉得人家是挣你多少钱？,0.142078435,0,0,1,0,0,0,0,0
2541,同意观点，买车时候试驾比亚迪，那个内饰和音响真的是拉胯,0.333666558,0,0,0,1,0,0,0,0
2542,偷丰田的,0.416139288,0,0,0,0,0,1,0,0
2543,偷偷买，偷偷开，贼香,0.797617425,1,0,1,0,0,0,0,0
2544,头脑简单的技术,0.966956883,1,1,0,0,0,1,0,0
2545,头头是道,0.5,1,0,1,0,0,0,0,0
2546,突然感觉BYD这么高大上吗,0.897780727,1,0,1,0,0,0,0,0
2547,土不土，没有国产汽车，你看看合资汽车卖多钱？,0.003752003,0,1,0,0,1,0,0,0
2548,土是真土 但技术应该可以,0.997876895,1,1,0,0,0,1,0,0
2549,拖沓，没看完,0.662510194,1,0,1,0,0,0,0,0
2550,拖拉机泰迪,0.230679898,0,0,0,0,0,0,1,0
2551,脱不掉那层平庸，加油啊，还是要做出精致感,0.698976426,1,0,1,0,0,0,0,0
2552,脱裤子放屁多此一举,0.036458914,0,1,1,0,0,0,0,0
2553,哇，比亚迪打压其他国产？什么面皮能说出这话。,0.753450927,1,0,0,0,0,0,0,1
2554,哇这比唐好看呀,0.862038576,1,0,1,0,0,0,0,0
2555,外观还可以，内饰和车机实在接受不了。洋哥说到我心里去了。海豹外观太帅了，但它那个方向盘、那个挡把区域设计，一言难尽,0.797617425,1,0,1,0,0,0,0,0
2556,外观和内饰不比你喜欢的理想强？诸多业内大佬设计师设计，不如你的审美强？,0.799996576,1,0,1,0,0,0,0,0
2557,外观内饰真的有点土,0.18953783,0,0,1,0,0,0,0,0
2558,外观设计有待加强,0.908993607,1,1,1,0,0,0,0,0
2559,外观颜值高,0.737348543,1,0,1,0,0,0,0,0
2560,外面观太丑,0.023174265,0,1,1,0,0,0,0,0
2561,外在动人内在动心,0.797617425,1,0,1,0,0,0,0,0
2562,完了，我咋感觉我也是这样啊,0.682890453,1,0,1,0,0,0,0,0
2563,完美而无,0.907780727,1,1,1,0,0,0,0,0
2564,玩合资不玩国产 玩进口不玩合资,0.89518123,1,0,0,0,0,0,0,1
2565,万亿市值，巨无霸,0.149177231,0,0,1,0,0,0,0,0
2566,王者从来都是誉满天下，谤满天下的。我是个人支持国产必须支持国产然后在说选择符合要求的,0.891139793,1,0,0,0,0,0,0,1
2567,网络平台有很多搅屎棍，让观众肯本看不清，什么样的车企才是真正的好的车企,0.026569741,0,1,1,0,0,0,0,0
2568,网上喷子说啥的都有，喷来喷去不是很正常吗。比亚迪厂家有没有专门雇佣一批喷子来喷别的车企，都是个人行为，理性思考，你这个节奏带的牛逼。,0.221000582,0,0,0,0,0,0,1,0
2569,网上一堆不买的 现实都在买,0.026569741,0,1,1,0,0,0,0,0
2570,网友：水军,0.380185135,0,0,0,1,0,0,0,0
2571,网友：这才叫粉丝嘛,0.466423585,0,0,0,0,0,0,1,0
2572,网约车,0.149177231,0,0,1,0,0,0,0,0
2573,网约车成就了byd,0.908993607,1,1,1,0,0,0,0,0
2574,忘记了，比亚迪同期的骗补新势力都死了，只有比亚迪在踏踏实实做实业。,0.922495615,1,1,0,0,0,1,0,0
2575,唯一不喜欢的就是车内开门的把手,0.142078435,0,0,1,0,0,0,0,0
2576,唯一庆幸的是，网络上被骂的越惨的汽车品牌，卖的越好，说明人家有自己思考逻辑,0.992277054,1,1,0,1,0,0,0,0
2577,唯一缺点就是太贵,0.753450927,1,0,0,0,0,0,0,1
2578,为比亚迪自豪，其先进性能将能征服世界。,0.799996576,1,0,1,0,0,0,0,0
2579,为何你每次说的如此之好。良心人,0.526663262,1,0,1,0,0,0,0,0
2580,为啥不点名？凭啥不给人家出名的机会？,0.882414707,1,0,1,0,0,0,0,0
2581,为啥都只说外观呢？内在呢？,0.656802802,1,0,1,0,0,0,0,0
2582,为啥没纯电的,0.336458914,0,0,1,0,0,0,0,0
2583,为啥我开比亚迪 用苹果 觉得很适合自己呢？,0.230679898,0,0,0,0,0,0,1,0
2584,为什么d9不行,0.024202427,0,1,1,0,0,0,0,0
2585,为什么买特斯拉就是不爱国？,0.834311068,1,0,1,0,0,0,0,0
2586,为什么卖这么多,0.142078435,0,0,1,0,0,0,0,0
2587,为什么没有纯电版本呢?,0.701964409,1,0,1,0,0,0,0,0
2588,为什么那么多比亚迪这么多自燃却网上却安安静静的,0.777949077,1,0,1,0,0,0,0,0
2589,为什么外形挺好看了 内饰这么丑 是不是不同设计师啊,0.908993607,1,1,1,0,0,0,0,0
2590,为什么我不能NFC,0.5,1,0,1,0,0,0,0,0
2591,为什么我喜欢比亞迪，因为比亞迪核心都是自己的，新势力都是组装厂,0.966061534,1,1,0,0,0,1,0,0
2592,为什么要标配全景天窗！,0.887780727,1,0,1,0,0,0,0,0
2593,为什么要吹比亚迪，因为人家老总低调，不会说出那种 “想不明白为什么还有人买燃油车，闻汽油味吗”,0.997876895,1,1,0,0,0,1,0,0
2594,为什么要给我推这个视频你能不能先去了解一下比亚迪这个企业再来说？没有人非比亚迪不买，谁给谁包分配了包工作了？你意思比亚迪给华为代工，做口罩，公交车出租车都是包分配出去的吗？,0.221000582,0,0,0,0,0,0,1,0
2595,为什么要黑国产？现在的比亚迪你们看不起 以后的比亚迪你们高攀不起 先看看仰望U8 U9在来找存在感,0.827992779,1,0,0,0,0,0,0,1
2596,为什么中国北方没有呢,0.591079346,1,0,1,0,0,0,0,0
2597,未来就是比亚迪和特斯拉的对决,0.711287552,1,0,1,0,0,0,0,0
2598,未来是一种精神与时间无关,0.988150353,1,1,0,1,0,0,0,0
2599,未小理也很不错，这三家已经杀出来了，已经立足了。,0.684686115,1,0,1,0,0,0,0,0
2600,蔚来……车子贵啊,0.49910339,0,0,0,0,0,0,1,0
2601,蔚来飞行模式说一下呗,0.142078435,0,0,1,0,0,0,0,0
2602,蔚来理想自己扶不上墙啊特别是蔚来老总，自己说话也太没良心，太冲了,0.001402358,0,1,1,0,0,0,0,0
2603,蔚来没有未来,0.908993607,1,1,1,0,0,0,0,0
2604,蔚来汽车摔死两个人秒发公关撇清关系的事情怎么说,0.048211206,0,1,0,0,1,0,0,0
2605,蔚小理很好，但是我买不起，他们也不需要我这种穷人支持……,0.647679256,1,0,1,0,0,0,0,0
2606,问了，28w，确实买不起,0.019936832,0,1,1,0,0,0,0,0
2607,问题华为也好比亚迪也好，都是国产有我们自己技术的企业阿,0.560771151,1,0,0,0,0,1,0,0
2608,问题就是，广大消费者不知道哪个企业会说没就没,0.06098833,0,1,0,0,0,0,0,1
2609,问题是标太多了，以前是比亚迪，然后是BYD，然后是3YD，然后又是唐，又是宋，又是秦，又是汉的…………,0.952207033,1,1,0,0,0,1,0,0
